Geography,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Age Category,CreditScore Category,Exited
0,0,1,129574.98,0,1,1,123300.38,3,1,506,1,3,0
0,0,8,148163.57,0,0,0,122925.4,3,0,454,1,2,0
2,0,5,117154.9,0,1,1,127744.02,3,1,532,0,1,0
1,1,5,154251.67,0,0,1,118319.5,3,2,561,2,3,0
0,0,3,0.0,0,0,1,17104.0,1,2,320,1,3,0
0,1,1,65667.79,0,0,0,164608.98,2,1,877,1,2,0
0,1,1,0.0,0,1,1,152108.47,4,1,453,2,3,0
0,0,1,50194.59,0,1,1,23399.58,1,2,621,2,2,0
2,1,9,96748.89,0,1,0,94711.43,2,3,534,2,1,0
0,1,4,0.0,1,1,0,7312.25,3,2,264,2,2,1
0,1,1,132667.17,0,1,1,41876.98,3,2,943,2,3,0
1,0,5,0.0,0,1,1,96881.32,1,1,856,2,3,0
0,0,2,127087.06,0,1,0,102402.91,2,1,675,2,2,1
0,0,1,125566.9,0,1,1,176763.27,5,2,777,1,1,0
2,1,1,106074.89,0,1,1,23548.45,3,2,579,3,1,1
2,0,4,137367.94,0,1,1,33450.11,4,0,513,3,2,0
0,1,3,157658.36,0,0,0,19658.43,2,0,412,2,3,0
2,0,6,114422.85,0,1,1,104678.78,5,2,346,2,3,1
1,0,5,103154.66,0,0,0,143203.78,1,1,380,2,2,0
0,0,9,0.0,0,1,0,6975.02,5,0,871,1,2,0
1,1,6,149592.14,0,1,1,153771.8,2,1,301,0,2,0
2,1,3,133903.12,0,1,1,85902.39,5,2,593,3,2,1
2,1,0,84587.9,0,0,1,188037.76,5,0,879,1,3,0
1,0,8,197436.82,0,1,1,52710.7,3,0,236,1,3,0
1,1,1,104254.27,0,1,1,17034.37,3,2,715,1,3,0
0,0,4,140133.08,0,0,0,131304.45,1,3,627,2,1,0
1,1,2,0.0,1,1,1,172576.43,5,2,894,1,3,1
2,1,0,136980.23,0,1,1,99019.65,5,3,416,2,4,0
2,1,3,120568.41,0,1,0,190160.04,2,3,981,3,2,1
0,1,7,43658.33,0,1,1,3025.49,4,2,585,1,4,0
0,1,9,0.0,0,1,1,34689.77,1,2,757,2,2,0
0,0,3,0.0,0,1,0,2305.27,2,1,632,1,4,0
0,1,7,72092.95,1,0,1,113228.82,2,1,900,3,2,1
0,1,10,0.0,0,0,0,171099.22,5,1,260,2,2,0
1,1,9,0.0,0,1,1,62023.1,2,3,639,2,2,0
0,0,0,181821.96,0,0,1,36923.67,5,2,539,1,3,1
0,0,7,90920.75,0,0,1,112256.57,2,1,611,0,3,0
0,0,2,0.0,0,0,0,198830.98,4,0,534,0,2,0
1,0,3,0.0,0,1,1,197963.46,3,0,463,1,2,0
0,0,1,0.0,0,0,0,31635.99,5,1,934,1,2,0
0,0,9,0.0,0,1,0,49594.02,1,1,789,1,3,0
0,0,8,0.0,0,1,0,170483.9,3,0,441,1,2,0
0,1,1,94920.71,0,1,1,40339.9,1,0,701,1,3,0
2,0,2,113939.36,0,1,0,3218.71,1,2,995,2,3,0
0,0,8,0.0,0,1,1,68569.89,3,1,615,0,4,0
0,1,4,0.0,0,1,0,29176.04,1,0,690,1,2,0
0,1,6,110666.42,0,0,0,46758.42,3,3,442,0,1,0
0,0,1,0.0,1,1,0,171060.01,3,2,506,2,1,1
2,1,7,141819.02,0,1,0,93550.53,5,0,671,3,4,1
0,1,8,156974.26,0,1,0,89405.26,4,3,927,3,2,1
0,0,5,151215.34,0,1,0,169804.4,4,2,623,3,2,0
1,0,8,116318.23,0,1,1,83253.05,2,2,713,1,3,0
2,0,6,113882.33,0,1,0,195813.81,1,1,441,3,2,1
0,0,7,0.0,0,1,1,121568.37,5,1,567,2,2,0
0,1,6,127253.98,0,1,1,92144.09,3,3,681,3,1,1
1,0,2,100062.39,0,0,0,126307.25,1,1,599,2,2,0
0,0,2,0.0,0,1,0,130784.2,1,0,345,4,2,1
1,1,4,126605.14,0,1,1,166694.93,2,1,595,2,3,0
0,1,0,106942.08,0,0,1,44001.11,2,2,817,1,1,0
1,0,7,0.0,0,0,0,185992.36,4,2,717,2,1,0
2,1,3,88594.93,0,1,0,178997.89,3,3,822,2,2,0
2,0,6,123737.04,0,1,0,141558.04,3,0,916,1,3,0
0,1,1,110752.15,0,1,1,47921.22,5,1,529,1,3,0
1,1,3,0.0,0,0,1,104902.68,2,2,752,3,3,0
0,0,5,0.0,0,1,0,68479.6,2,2,668,1,1,0
1,1,5,0.0,0,1,1,1271.51,2,2,770,2,3,0
1,0,5,0.0,0,1,0,29346.1,2,3,464,2,3,0
1,1,1,0.0,0,1,1,184118.73,3,2,534,2,1,0
2,1,3,125889.3,1,1,0,96013.5,2,2,674,3,3,1
0,0,10,78314.63,1,1,1,103713.93,5,2,403,3,1,1
0,1,7,206329.65,0,1,1,46632.87,2,2,929,2,2,1
0,0,7,145536.9,0,0,1,135334.24,3,0,715,2,3,0
2,0,2,77082.65,0,0,0,13482.28,4,2,620,1,3,0
0,1,8,145081.73,0,1,1,130075.07,3,2,814,0,3,0
2,1,4,115897.73,0,1,0,143544.48,3,1,536,2,2,0
1,0,0,108058.07,0,1,1,187826.11,3,2,676,0,2,0
0,0,7,191523.09,0,1,1,167058.75,4,0,763,1,4,0
0,0,3,0.0,0,1,1,79928.41,4,3,554,2,2,0
1,1,7,91187.9,0,0,1,6075.36,4,2,631,2,3,0
0,1,2,0.0,0,1,1,43821.56,4,3,394,3,3,0
0,0,5,113958.55,0,0,1,32125.98,3,0,873,1,4,0
1,0,1,147167.25,0,0,0,141679.73,1,0,431,2,3,0
2,0,9,82916.48,0,1,1,84133.48,5,3,652,1,3,0
0,0,1,0.0,0,1,0,9692.58,3,0,853,1,3,0
0,1,5,0.0,0,0,0,20708.6,2,1,987,2,2,0
0,1,0,57098.96,0,1,0,85644.06,1,0,646,3,4,1
2,0,1,115341.19,0,1,1,107674.3,4,3,887,2,2,1
0,0,3,165257.2,0,0,0,134822.05,5,1,485,1,4,0
0,1,1,0.0,0,1,0,4606.97,1,1,427,2,1,0
0,1,9,0.0,0,1,1,51362.82,1,0,358,2,2,0
1,0,7,68799.72,0,1,1,39704.14,5,2,287,3,3,0
1,0,2,116120.19,0,1,1,195638.13,1,1,805,2,1,0
0,0,1,0.0,0,1,1,86413.11,3,0,898,1,3,0
0,1,2,84102.11,0,0,1,116385.24,1,2,677,1,2,0
0,1,4,0.0,0,0,1,182076.97,4,2,441,3,2,0
0,1,4,0.0,0,1,1,67879.8,3,0,446,1,3,0
0,1,9,0.0,0,0,1,11417.26,5,3,236,2,2,0
0,0,1,0.0,0,1,1,65998.26,3,2,725,3,2,0
2,0,6,104013.79,0,1,0,114774.35,5,2,629,0,1,0
2,0,8,120822.86,0,1,0,126153.24,5,1,712,2,0,0
1,0,4,128389.12,0,1,1,176091.31,1,0,979,2,3,0
2,0,7,102800.72,0,1,1,87352.43,1,0,471,2,4,0
2,1,6,135470.9,0,1,0,107074.81,3,0,382,1,2,0
0,0,7,90145.04,0,1,1,69157.93,5,3,995,2,0,0
1,0,7,0.0,0,1,1,149970.59,1,2,707,1,3,0
1,1,3,161801.47,0,0,1,153288.97,1,2,263,1,3,1
2,0,2,99660.13,0,0,1,147700.78,2,1,498,2,4,0
1,1,6,123081.84,0,1,1,188657.97,5,2,305,2,3,0
0,0,8,102870.93,0,0,1,103764.55,4,2,811,2,3,1
0,1,1,151105.68,0,1,1,140934.57,5,3,781,2,3,0
2,0,5,163856.76,0,1,1,15118.2,5,2,679,1,2,0
0,0,7,0.0,0,1,1,63202.0,2,0,447,2,2,0
1,0,8,127290.61,0,1,0,16081.62,2,3,620,1,3,0
0,0,4,180614.04,0,0,0,523.0,3,0,651,3,2,0
0,1,7,55053.62,0,1,0,181757.19,3,0,495,2,3,0
1,0,4,96110.22,0,1,0,1173.23,2,3,681,1,3,0
1,1,3,106521.49,0,0,1,86587.37,4,0,693,3,2,0
0,0,7,82255.51,0,1,0,109545.56,4,2,984,2,3,0
0,1,1,0.0,0,1,1,174431.01,1,0,552,1,3,0
2,1,3,102395.79,0,1,0,119368.99,3,1,754,1,3,0
1,0,8,118201.41,0,1,0,23315.59,1,0,333,2,2,0
0,1,6,44582.07,1,0,1,67539.85,3,1,619,3,2,1
1,1,5,0.0,0,1,1,185201.58,2,3,564,1,2,0
0,0,6,0.0,0,0,1,131827.15,4,2,476,0,3,0
0,0,9,105522.06,0,1,0,10842.46,4,3,887,1,1,0
2,1,7,123936.54,0,1,1,23768.01,5,0,769,3,1,0
1,1,6,0.0,0,1,1,117616.29,5,1,968,2,2,0
2,1,7,119499.42,0,1,1,174027.3,3,2,601,4,3,0
0,1,9,135814.7,0,0,0,115091.38,4,3,494,2,2,0
0,0,9,0.0,0,1,1,106340.66,4,1,479,3,2,1
2,0,8,106259.63,0,1,1,198103.32,3,2,296,2,3,0
0,0,8,0.0,0,1,1,175314.87,2,0,241,2,3,0
1,0,2,115463.16,0,1,0,150679.65,3,3,350,2,2,0
1,1,9,0.0,0,1,1,110043.88,1,1,693,2,3,0
1,0,5,120233.83,0,1,0,194890.33,4,2,736,2,2,0
0,1,7,0.0,0,0,0,112366.98,5,3,489,3,2,0
0,1,7,81132.21,0,1,0,167289.82,5,1,235,2,1,0
2,1,10,122196.99,0,1,1,182099.71,4,0,530,1,2,0
2,0,4,112290.22,0,1,0,49373.97,5,1,368,2,2,1
0,1,4,0.0,0,1,1,861.4,5,2,464,3,4,0
0,0,5,0.0,0,1,1,81718.37,2,3,712,1,3,0
0,0,8,154409.74,0,1,0,49324.03,1,0,736,2,2,1
0,0,9,0.0,0,0,0,9751.03,5,2,583,1,4,0
1,0,1,132759.8,0,1,0,78899.22,5,1,419,3,2,0
0,0,5,76705.87,0,0,1,13889.73,5,1,753,3,1,0
0,1,1,0.0,0,1,1,11467.38,1,2,827,2,4,0
0,1,4,0.0,0,1,0,130789.15,2,1,663,2,3,0
0,0,3,0.0,0,1,1,108665.89,4,0,265,2,3,0
2,0,9,125961.74,0,1,0,160303.08,3,0,586,1,1,1
0,1,7,49572.73,0,1,0,115287.99,2,3,647,2,2,1
0,1,1,103015.12,0,1,1,139094.12,1,2,467,1,2,0
0,1,4,0.0,0,0,0,20515.72,5,1,532,0,2,0
0,1,1,104001.38,0,0,1,36642.65,3,0,511,1,2,0
1,1,2,87116.71,0,1,1,104382.11,5,3,970,3,2,0
0,0,5,82547.11,0,1,1,146448.01,3,1,631,4,2,0
1,1,5,0.0,0,0,0,166650.9,3,3,988,3,3,1
0,0,4,121325.84,0,1,1,164223.7,3,2,575,1,1,1
0,0,9,111167.7,0,1,0,149331.01,5,3,684,1,4,0
2,0,5,139714.4,0,0,0,73066.72,3,1,541,3,3,0
2,1,10,139875.2,0,1,0,15378.23,1,3,737,1,2,0
2,1,2,113063.83,0,0,0,53072.49,3,3,661,2,2,1
0,1,8,138340.06,0,0,1,3159.15,1,3,603,3,3,0
0,0,1,114974.24,0,1,0,125920.54,2,0,907,2,4,0
0,1,6,0.0,0,1,1,124113.04,4,3,617,1,1,0
0,1,5,0.0,0,0,0,93716.38,2,2,539,2,2,0
2,1,5,117325.54,0,1,0,155799.86,3,2,958,4,2,1
0,1,6,0.0,0,0,1,8814.69,3,2,629,1,3,0
0,1,8,0.0,0,0,0,164453.98,4,2,535,1,2,0
0,1,1,0.0,0,0,0,87803.32,2,2,851,0,3,0
1,0,8,0.0,0,1,1,183617.32,1,1,783,2,4,0
0,1,8,0.0,0,1,0,53584.03,4,1,932,1,3,0
1,1,2,0.0,0,1,1,1950.93,2,0,803,1,1,0
0,1,6,0.0,0,0,1,175025.27,3,3,468,1,2,0
1,0,1,78737.61,0,1,1,13018.96,3,2,261,3,3,0
1,0,5,182876.88,0,1,1,42537.59,1,1,989,0,2,1
2,0,9,130023.38,0,1,0,62989.82,2,1,246,3,4,1
0,0,2,152606.82,0,1,1,71692.8,4,3,985,2,2,0
0,0,7,0.0,0,1,0,823.96,1,3,383,1,3,0
0,0,4,167268.98,0,1,1,169469.3,3,0,698,1,3,0
0,0,3,167831.88,0,1,0,150159.95,5,2,591,3,1,1
2,0,9,144287.6,0,1,0,32063.3,3,2,311,1,1,0
2,1,5,151855.33,0,1,0,68794.15,5,1,335,2,2,0
1,1,3,0.0,1,1,0,75084.96,2,3,411,3,2,1
0,1,2,0.0,0,0,1,114685.92,2,2,273,1,3,0
2,0,4,155994.15,0,0,0,143665.44,4,2,772,2,1,0
2,0,7,147527.03,0,0,0,51099.56,4,2,955,1,3,0
0,1,4,0.0,0,1,0,5408.74,2,2,985,3,2,1
0,0,8,100267.03,0,1,0,103006.27,2,0,949,1,2,0
1,0,0,83287.05,0,0,1,44147.95,2,1,706,3,1,1
1,0,4,0.0,0,0,1,149278.96,2,2,404,2,2,0
1,0,4,0.0,0,0,0,193009.21,4,0,344,2,3,0
2,0,1,117438.17,0,0,0,74898.8,2,3,954,3,1,1
0,1,7,121235.05,0,1,1,116253.1,4,1,801,3,2,0
2,0,3,129965.18,0,0,0,19374.08,5,3,502,2,1,0
2,0,8,150836.92,0,0,0,64516.8,2,0,525,3,2,1
0,0,0,0.0,0,1,1,34475.14,2,2,252,1,2,0
2,0,1,163894.35,0,0,1,57061.71,1,0,309,3,1,0
0,1,2,0.0,0,1,1,32301.88,2,1,870,3,3,0
0,0,2,0.0,0,1,0,136859.55,5,3,416,2,0,0
0,0,1,0.0,0,0,0,69244.24,2,1,926,2,1,0
2,0,2,87967.42,0,0,1,156309.52,5,3,357,1,2,0
0,0,3,0.0,0,1,0,4989.33,4,3,694,1,3,0
0,1,6,0.0,0,1,1,190194.95,1,1,978,2,4,0
2,1,2,121093.29,0,1,0,3529.72,1,1,683,0,2,0
1,1,2,121691.54,0,0,0,81778.72,4,2,922,1,4,0
1,0,6,0.0,0,1,1,39297.48,2,0,263,3,2,0
0,1,6,154121.32,0,1,0,176614.86,5,1,815,2,2,1
0,0,6,0.0,0,1,1,108684.65,3,3,578,1,2,0
1,0,1,0.0,0,1,1,145764.4,5,1,307,2,2,0
0,1,5,0.0,0,1,1,42135.28,3,2,765,1,2,0
2,0,6,165048.5,1,1,0,16929.41,2,3,434,2,4,1
1,0,6,0.0,0,0,0,104393.78,5,2,390,2,4,0
0,1,9,127638.35,0,1,1,192717.57,2,0,466,1,2,0
0,0,8,0.0,0,1,1,59650.42,5,0,594,1,3,0
2,1,8,135290.42,0,1,1,63729.72,1,3,726,4,4,0
0,1,4,170252.05,1,1,1,73679.59,2,1,858,4,2,1
2,1,4,108269.2,0,1,0,174969.92,5,0,404,1,3,0
0,1,1,0.0,0,1,0,1703.58,4,2,670,1,3,0
2,1,9,145623.36,0,1,0,163181.62,2,2,669,1,2,0
0,1,4,145809.53,0,1,1,52319.26,5,3,447,2,2,0
2,0,2,130334.84,0,1,1,51672.08,5,0,756,4,2,0
0,1,3,0.0,0,1,1,145355.11,2,2,709,2,3,0
1,0,8,0.0,0,1,1,51711.57,1,3,488,3,1,0
1,1,1,0.0,0,1,1,149535.97,5,3,263,2,3,0
0,1,4,0.0,0,0,1,94105.0,5,2,334,0,3,0
2,1,3,111009.32,0,1,1,155905.79,5,0,241,3,3,1
0,1,2,0.0,0,1,1,138380.11,3,2,291,3,4,0
0,1,3,157371.54,0,0,1,97734.3,1,2,510,2,3,0
1,1,5,0.0,0,1,1,173576.71,5,3,545,4,3,0
0,0,9,134560.62,0,1,0,27596.39,1,0,617,2,3,0
0,0,1,0.0,0,1,1,16897.19,5,2,713,2,3,0
2,0,5,72373.62,0,1,0,36895.99,2,1,505,2,3,0
0,1,7,109564.1,0,0,1,113046.81,2,2,758,1,4,0
0,1,4,132116.13,0,1,0,129933.5,1,0,233,0,3,0
2,0,7,101195.23,0,0,0,133091.32,2,3,536,0,2,0
0,0,1,149436.73,0,0,1,106282.74,3,1,340,4,4,0
2,0,9,130682.11,0,1,1,57862.88,2,0,632,1,2,0
2,1,10,115280.49,0,0,0,12628.61,2,3,573,3,2,1
0,1,8,129944.39,0,0,0,198914.8,1,0,991,2,2,0
0,0,5,0.0,0,1,1,109127.54,5,3,513,2,3,0
1,1,10,0.0,0,1,1,22487.45,4,2,709,1,3,0
2,0,6,151802.29,0,1,0,46791.09,2,3,682,3,4,1
0,0,6,0.0,0,1,1,158697.28,2,0,306,2,3,0
0,1,3,138731.95,0,1,1,194138.36,5,0,922,2,2,0
1,1,8,155621.08,0,0,1,35177.31,1,2,977,1,3,0
0,1,4,150005.38,0,1,0,157015.5,1,2,785,3,2,1
1,1,2,0.0,0,1,1,136551.25,4,1,514,3,2,0
0,0,1,64430.06,0,0,1,96517.97,5,3,308,3,2,0
2,0,7,106261.63,0,1,0,93629.66,4,2,591,3,2,1
1,0,3,0.0,0,0,0,96097.65,1,0,864,2,4,0
2,1,4,132670.53,0,1,0,156476.36,1,0,785,2,2,1
0,1,3,0.0,0,0,1,42964.63,5,1,461,4,2,0
2,1,1,117314.92,0,1,0,122021.33,5,0,645,2,4,1
1,0,3,145874.35,0,1,0,56311.39,2,3,707,2,2,1
1,1,7,146777.44,0,0,1,150685.52,1,1,517,3,4,0
2,0,4,109978.83,0,0,0,177740.58,3,3,387,3,2,1
0,1,5,0.0,0,0,1,71492.28,5,2,236,2,3,0
1,0,8,108881.73,0,1,0,104492.83,3,3,853,0,2,0
1,1,10,0.0,0,0,1,47729.33,2,1,924,2,4,0
0,0,2,112957.26,0,1,0,97593.16,3,3,223,2,1,0
2,1,8,103362.14,0,0,1,186869.58,2,0,492,2,2,1
1,0,4,89015.61,0,0,1,135227.23,4,0,719,2,2,0
1,0,5,133618.01,0,0,0,135244.87,3,3,291,2,2,0
0,0,5,93680.43,0,1,1,179473.26,4,3,298,2,2,0
2,1,1,97486.15,0,1,0,50610.62,4,1,841,2,3,0
1,1,2,137794.18,0,0,1,75232.02,2,3,691,2,4,0
0,1,8,101928.51,0,0,0,89205.54,5,0,290,2,3,0
1,1,9,0.0,0,0,1,61761.77,3,1,293,1,3,0
1,1,6,0.0,0,1,0,103921.43,3,1,491,2,4,0
2,1,2,79585.96,0,0,1,198802.9,1,2,817,1,3,0
0,1,3,161884.99,0,1,1,9617.24,4,0,603,0,3,0
0,1,1,129068.54,0,1,1,187905.12,1,0,983,2,4,0
0,1,4,0.0,0,1,0,121440.8,3,1,595,2,3,0
2,0,6,132623.76,1,1,0,36292.94,3,2,959,3,2,1
1,0,5,121461.87,0,1,1,20432.09,1,2,279,1,2,1
0,0,8,175307.32,0,1,0,187051.23,3,1,672,1,3,0
0,0,7,136658.61,0,1,1,148689.13,4,1,564,1,2,0
1,1,3,146584.19,0,0,0,125445.8,4,3,802,0,4,0
0,0,6,0.0,0,0,0,22736.06,1,0,785,1,3,0
1,1,10,131414.76,0,1,0,54947.51,4,0,599,3,1,0
0,1,3,0.0,0,0,1,167984.72,1,0,242,2,3,0
2,0,4,99441.21,0,0,1,4802.27,1,1,873,1,2,0
0,1,4,0.0,0,1,1,72909.75,3,0,468,1,3,0
0,1,4,0.0,0,1,0,185488.81,3,0,602,1,1,0
0,0,3,0.0,0,1,0,88407.51,2,3,983,2,2,0
1,0,1,181110.13,0,1,0,184544.59,4,2,300,2,2,0
1,0,3,100476.46,0,1,1,136539.13,1,1,590,1,4,0
2,0,2,51949.95,0,1,0,85045.92,3,0,541,1,2,0
0,0,8,121063.49,0,0,0,85421.48,1,2,656,1,1,0
1,0,8,88441.64,0,1,1,119903.2,2,0,244,3,3,1
0,1,1,127023.39,0,1,1,138780.89,4,1,546,1,3,0
0,0,5,144147.68,0,1,1,14789.9,3,1,225,2,1,0
1,1,2,173306.13,0,0,1,131964.66,3,0,870,3,3,0
0,1,0,0.0,0,0,0,178709.98,4,3,980,3,4,1
2,1,8,106425.75,0,1,1,20344.84,5,0,266,1,2,0
2,1,6,135392.31,0,1,1,172852.06,1,0,886,4,0,1
0,1,1,0.0,0,0,1,103945.58,3,2,918,4,4,0
1,0,6,152685.4,0,0,0,183656.12,2,0,994,2,3,0
2,1,1,82083.52,0,0,1,10333.78,4,0,447,2,4,0
1,1,2,131629.17,0,1,0,122109.58,4,3,642,4,2,1
0,1,7,0.0,0,1,1,125041.52,4,0,619,3,3,0
2,1,0,108477.27,0,0,1,140003.0,3,1,641,3,2,1
0,0,4,114779.35,0,0,0,183171.47,1,3,403,1,3,0
0,0,5,57568.94,0,1,1,61128.29,3,2,923,2,3,0
1,0,1,0.0,0,1,0,52462.25,3,1,660,2,3,0
1,0,8,0.0,0,0,1,50839.85,3,1,597,1,4,0
0,0,4,0.0,0,1,0,61240.87,3,3,801,2,3,0
0,1,4,110559.46,0,1,1,127429.56,2,3,713,1,3,0
0,0,4,0.0,0,1,0,68343.08,5,0,529,1,0,0
0,0,8,0.0,0,0,0,126511.94,3,1,508,3,1,1
1,0,3,0.0,0,1,1,8559.66,5,0,644,2,2,0
0,0,9,128152.82,0,0,0,147822.81,1,0,432,1,2,0
2,0,7,120961.5,1,1,1,39288.11,2,1,692,2,1,1
2,0,6,129472.33,0,1,1,85179.48,1,3,289,4,2,0
0,0,10,105000.23,0,1,0,190019.61,1,3,644,1,2,0
2,0,8,109339.17,0,1,0,96405.88,3,1,629,3,0,1
0,1,6,55328.4,0,1,0,83342.73,4,3,829,3,1,1
2,0,3,72012.76,0,1,0,161333.13,2,0,599,0,2,0
0,1,6,110480.48,0,0,0,81292.33,4,1,276,2,3,0
1,0,9,132439.99,0,1,0,177747.72,3,2,768,1,2,0
0,1,3,0.0,0,1,1,187980.21,1,2,318,3,4,0
2,0,5,94108.54,0,1,0,177235.21,5,2,581,1,4,0
2,1,10,105173.99,0,0,1,29835.37,1,3,947,1,2,1
1,1,8,0.0,0,1,0,80204.38,3,0,897,2,2,0
0,0,7,131959.86,0,0,0,189268.81,2,3,304,1,3,0
0,0,7,0.0,0,1,1,85411.01,2,2,675,1,1,0
0,0,5,122952.9,0,0,0,154360.97,4,1,957,1,1,0
0,0,0,107379.68,0,1,1,84460.18,2,2,282,2,3,0
2,0,6,122641.56,0,1,0,65618.01,4,3,816,1,2,0
0,1,8,0.0,0,1,1,112928.74,4,3,813,1,2,0
1,1,1,124037.28,0,1,1,142210.94,5,0,334,1,3,0
0,1,9,117565.03,0,0,0,82559.77,4,1,463,3,2,0
0,1,5,133189.4,0,0,0,127388.06,4,2,762,2,3,0
2,0,8,120252.02,0,1,1,10160.23,1,1,781,2,1,0
2,1,3,152264.81,0,0,0,64242.31,1,0,908,1,2,0
0,0,5,105069.98,0,1,1,198355.28,2,2,862,2,3,0
0,0,7,115076.06,0,1,1,79323.61,1,3,589,2,2,0
0,0,8,0.0,0,1,1,24113.91,3,0,368,1,4,0
0,1,7,117280.23,1,0,0,41921.06,5,1,788,2,3,1
2,0,6,110540.43,0,0,1,107472.99,1,2,891,3,3,0
1,0,7,135095.47,0,1,0,143859.66,2,3,764,2,3,0
2,0,0,187861.18,0,1,1,104120.17,4,1,664,0,3,0
2,0,3,124655.59,0,0,1,79792.3,4,1,372,2,4,0
0,0,8,0.0,0,1,1,154639.72,3,2,382,2,3,0
0,1,9,134105.01,0,0,0,57850.1,2,3,751,2,2,0
0,1,4,0.0,0,1,1,62868.33,3,1,578,1,3,0
0,1,9,0.0,0,0,1,92357.21,1,1,852,2,2,0
2,0,8,83693.34,0,1,1,161083.53,3,1,603,3,2,0
0,0,9,114631.23,0,0,1,91429.74,4,3,450,2,1,0
0,0,9,128601.98,0,1,0,117031.2,4,1,223,2,3,0
2,1,2,91258.52,0,1,0,44857.4,2,0,607,1,2,0
0,0,8,70416.75,0,1,1,36483.52,4,2,958,4,4,0
0,1,6,0.0,0,1,0,34045.61,1,0,872,1,3,0
0,1,5,0.0,0,1,0,59981.62,2,2,598,1,2,0
0,1,10,0.0,0,1,1,152944.39,4,3,845,2,3,0
0,0,6,88294.6,0,1,0,66979.06,4,2,222,1,3,0
1,1,7,0.0,0,1,0,28797.32,4,2,537,1,2,0
0,0,1,93577.3,0,1,1,51670.82,5,2,744,1,1,0
2,1,5,136650.89,0,1,1,41865.72,1,2,432,1,3,1
1,1,8,98765.84,0,1,1,96015.53,1,2,255,4,2,0
0,0,1,84309.57,0,0,0,103914.4,2,3,772,1,3,0
1,0,10,136258.06,0,0,0,89199.51,2,2,232,2,3,0
0,1,9,0.0,0,1,1,48849.89,3,1,468,1,3,0
2,1,1,131160.85,0,1,0,197444.69,3,0,482,3,4,0
1,1,4,145222.99,0,0,0,145160.96,3,1,779,1,1,0
2,0,4,98141.57,0,1,1,52309.8,2,3,837,0,1,0
0,0,6,0.0,0,1,0,50695.93,2,3,622,3,3,1
1,1,9,102282.61,0,1,1,157891.11,1,0,472,1,2,0
0,1,4,116121.84,0,0,1,181850.74,1,2,503,2,2,0
0,1,5,190066.54,0,0,0,51345.39,5,1,303,0,3,1
2,1,8,149349.58,1,0,0,137519.92,5,2,760,3,1,1
0,0,1,155176.83,0,1,1,49653.37,5,3,667,2,3,0
2,0,2,98986.28,0,1,1,55867.38,4,0,315,1,1,0
0,0,8,147726.98,1,1,0,172749.4,1,0,575,2,3,1
0,0,1,0.0,0,1,0,90607.31,2,2,534,2,2,0
0,0,7,144852.06,0,0,0,130861.95,2,3,575,2,4,0
0,0,4,89299.81,0,0,0,5558.47,4,2,269,3,2,1
1,0,9,0.0,0,0,0,121537.91,4,1,299,2,3,0
0,0,6,97663.16,0,1,0,57128.78,4,0,688,2,2,0
1,0,4,95161.75,0,1,0,19409.77,3,1,920,2,3,0
2,0,9,154586.92,0,0,1,88604.89,4,3,665,1,4,1
1,1,8,127095.14,0,0,0,479.54,2,0,995,1,4,0
2,0,7,92526.15,0,1,1,173837.54,5,3,534,1,4,0
2,1,0,107362.8,0,1,0,487.3,1,3,258,3,4,0
1,1,2,0.0,0,1,0,35600.25,3,2,443,0,3,1
0,1,2,127286.04,0,1,1,166929.43,1,0,551,3,1,1
0,1,6,0.0,0,1,1,98998.61,2,0,545,1,3,0
0,0,2,0.0,0,1,1,54229.74,5,3,407,2,3,0
0,0,10,139930.18,0,1,1,105720.09,1,3,872,2,2,0
2,1,4,77949.69,0,1,1,121151.46,4,3,791,1,3,0
0,0,1,121405.04,0,1,1,154844.22,4,1,585,2,2,0
1,1,5,124580.69,0,1,1,18785.48,2,3,428,1,1,0
0,0,5,133087.76,0,1,0,64771.61,1,1,373,1,3,0
1,0,7,0.0,0,1,1,16250.61,4,2,640,1,0,0
0,1,7,0.0,0,1,0,131093.99,5,2,358,2,3,0
1,0,7,0.0,0,1,0,129188.18,4,0,547,4,3,1
2,0,8,103741.14,0,1,0,47428.73,4,1,799,2,2,1
0,1,7,98877.95,0,1,0,132973.21,4,0,668,1,2,0
0,0,5,105843.26,0,1,1,84908.2,3,3,751,2,1,0
1,0,7,77526.66,1,0,0,57338.56,5,0,339,2,3,1
0,0,5,0.0,0,1,1,161579.85,5,2,398,4,2,0
0,1,7,0.0,0,1,0,122625.68,1,0,894,1,0,0
2,1,2,105264.88,0,1,1,52909.87,3,1,898,2,3,0
0,0,5,0.0,0,0,1,170226.47,4,3,735,2,1,0
2,1,3,110150.43,0,1,1,191757.65,1,1,686,2,2,1
1,1,2,0.0,1,1,0,66652.75,3,2,502,3,2,1
0,0,7,0.0,0,1,1,195977.75,2,2,495,0,2,0
1,1,6,0.0,0,1,1,69056.26,4,3,634,1,2,0
2,0,9,138166.3,0,1,0,12920.43,5,2,376,1,3,0
2,0,7,122265.24,0,1,0,138552.74,1,3,433,2,2,0
1,1,0,133295.98,0,1,0,22832.71,2,0,384,3,4,1
0,0,2,0.0,0,0,1,61811.1,2,2,607,2,4,0
0,1,0,148326.09,0,1,0,191604.27,3,1,356,1,2,1
